AlogP,LogD,Molecular_PolarSurfaceArea,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,SMILES
3.804,3.733,97.42,569.619,7,0,9,COc1ccc(C2=C(c3ccc(F)cc3F)c3ccc(OCCCN4CCN(S(C)(=O)=O)CC4)cc3C2=O)cn1
2.489,2.207,137.18,435.494,6,3,7,CCc1[nH]c(C(=O)Nc2cc(S(=O)(=O)N3CCCC3)ccc2O)c(C)c1C(=O)OC
0.514,0.493,105.15,338.773,5,1,2,O=S(=O)(c1c[nH]c2ncc(Cl)cc12)N1CCn2ncnc2C1
3.477,3.476,42.74,270.373,2,1,3,Cc1ccc(NCc2nc3n(n2)CCCCC3)c(C)c1
3.351,3.355,84.0,437.493,5,1,4,O=C(CC1c2ccccc2Oc2ccccc21)N1CCCC1c1nc(-c2ccncc2)n[nH]1
3.444,3.42,97.07,407.547,5,1,6,CCc1ccc(S(=O)(=O)C2CS(=O)(=O)CC2NCc2ccccc2C)cc1
3.081,3.06,50.36,304.427,2,2,6,CC1CC(C)C(C(=O)NCC(Nc2ccccc2)C(C)C)O1
2.603,2.603,45.76,314.198,2,0,2,CN(C)S(=O)(=O)c1ccc(Br)c2ccccc12
4.175,4.177,22.12,297.299,2,0,4,Fc1cc(F)cc(-c2cncc(COc3ccccc3)c2)c1
5.087,5.087,95.04,563.416,7,1,8,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CN(C(=O)OC(C)(C)C)CCO1
1.228,1.558,67.15,328.412,4,0,3,CCC(=O)N1CCN(c2cc(-n3cnc(C)c3C)nc(C)n2)CC1
6.349,6.349,118.66,654.772,7,0,11,COC(=O)C1(C(=O)OC)C(CC(=O)c2ccc(C)cc2)c2cc(N(C)C)ccc2C(c2ccccc2)N1S(=O)(=O)c1ccc(C)cc1
1.027,1.043,115.45,299.369,4,1,3,Cc1cc(S(=O)(=O)Nc2ccc(=O)n(C)n2)sc1C
4.145,2.68,120.95,509.758,5,3,6,O=C(O)c1cccc(NC(=O)c2cc(S(=O)(=O)Nc3ccc(Br)cc3)ccc2Cl)c1
6.575,5.875,117.01,622.522,6,1,5,Cc1ccc(S(=O)(=O)n2cc(-c3cc(Cl)c(O)c(Cl)c3)c3c(N4CCN(C(=O)c5ccccc5)CC4)ncnc32)cc1
0.839,0.839,74.86,270.348,3,1,5,CCNC(=O)C(C)N(c1ccccc1)S(C)(=O)=O
3.507,3.507,80.53,321.376,4,0,6,CC(C)c1noc(CCCn2ccc(-c3ccc(C#N)cc3)n2)n1
2.457,2.457,71.08,287.289,3,1,4,N#Cc1nc(-c2ccccc2F)oc1NCC1CCCO1
3.555,3.498,47.48,337.776,5,0,5,COc1nccnc1Oc1cc(F)c(CN2CCCC2)c(Cl)c1
4.117,4.117,111.88,465.384,3,2,6,Cc1cc(Br)ccc1NC(=O)C(NS(=O)(=O)c1cccs1)c1ccccc1
1.33,3.104,85.77,476.543,5,2,5,O=C(Nc1ccc2nc(N3CCC(N4CCCCC4)CC3)cc(C(=O)O)c2c1)c1ccccc1F
4.476,4.475,77.56,374.543,3,0,5,CCC1CCCCN1C(=O)c1sc2nc(C)nc(N(CC)CC)c2c1C
1.262,1.261,87.32,376.408,4,2,6,COCCn1cc(C(=O)NCc2nc3ccccc3[nH]2)c2ccccc2c1=O
0.987,0.987,96.78,383.509,5,0,6,CCN(CC)C(=O)c1cn(C2CCC23CCN(S(=O)(=O)CC)CC3)nn1
-0.842,-0.734,125.47,289.308,6,3,4,Cc1nc(O)[nH]c(=O)c1S(=O)(=O)NCC1CCCO1
4.981,4.945,72.93,379.502,4,1,4,CC(C)(C)c1nnc2ccc(NC3CCCc4cn(C5CCCC5)nc43)nn12
2.462,2.464,56.74,252.271,3,0,1,Cc1nn(-c2ccccn2)c2c1-c1oncc1CC2
2.234,2.232,59.28,299.167,3,1,2,CC(C)C1(C)N=C(c2nn(C)cc2Br)NC1=O
3.859,3.859,133.53,475.52,8,1,10,COC(=O)c1ccccc1NC(=O)CSc1nnnn1-c1ccc(OCc2ccccc2)cc1
2.548,2.548,56.32,330.425,4,0,3,Cn1nccc1C1CN(Cc2noc3c2CC(C)(C)CC3)CCO1
2.653,2.652,73.8,273.353,3,0,1,Cc1cc2c(nc1C)sc1c(=O)n(C(C)C)cnc12
1.712,1.712,56.14,356.258,3,1,2,Cn1ncc(N2CC(O)CC2C2CCCCC2)c(Br)c1=O
0.652,0.652,67.87,304.341,4,1,3,CN(CC1COc2ccccc2O1)C(=O)C1CCC(=O)NC1
2.625,2.369,88.49,296.327,4,2,5,CCCc1cc(NC(=O)c2ccccc2-n2ccnn2)n[nH]1
5.416,4.744,69.56,399.91,3,3,3,CC(C)(C)c1cc(-c2c(O)c3ccc(Cl)cc3[nH]c2=O)cc(C(C)(C)C)c1O
3.93,3.939,53.98,304.733,3,0,1,N#Cc1ccccc1-c1nc2cc(Cl)ccc2c2ccnn12
3.458,3.458,121.56,486.604,5,1,8,COc1ccc(CCNC(=O)C2Cc3ccccc3CN2S(=O)(=O)c2cccs2)cc1OC
0.203,0.202,98.72,276.294,4,3,3,Cc1cccc(NC(=O)NC(C)c2n[nH]c(=O)n2C)n1
4.985,4.985,65.78,451.516,2,1,4,CC1CC(N(C(=O)Nc2ccccc2)c2ccccc2)c2ccccc2N1C(=O)c1ccco1
3.691,3.691,71.5,300.375,2,1,4,CCOc1ccccc1NC(=O)c1cc2sccc2n1C
1.941,2.124,70.14,261.32,3,1,6,CCOC(=O)CCCc1nc2cc(N)ccc2n1C
2.756,2.756,38.06,250.295,2,1,1,c1ccc2c(-c3noc4c3CNCC4)cccc2c1
1.259,1.409,66.93,252.275,4,1,2,Cn1ccnc1/C=N/N=c1\[nH]ncc2ccccc12
1.392,1.405,98.95,299.285,6,1,4,c1ccc2c(c1)OCC(c1noc(CCc3c[nH]nn3)n1)O2
2.61,2.61,93.32,416.491,5,1,4,Cc1ccc(S(=O)(=O)N2CCCC(C(=O)Nc3ccc4c(c3)OCCO4)C2)cc1
3.305,3.306,61.44,304.45,2,0,2,CC1=CC[C@@H]2CN(C(=O)c3sc(C(C)C)nc3C)C[C@@H]2C1
4.587,4.588,104.37,421.512,4,2,5,CCc1ccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3ccc(O)cc3)C2)cc1
2.996,2.996,38.76,323.386,3,0,3,CC(=O)c1ccc(N2CCOCC2)c(-c2cccc3c2OCC3)c1
1.695,1.695,71.75,396.282,4,1,4,CC(C)(C)OC(=O)N1CCC(Nc2nccn3c(Br)cnc23)CC1
1.627,1.038,113.96,362.377,6,3,7,CC(C)(C)OC(=O)NCCNC(=O)Cc1cc(=O)oc2cc(O)ccc12
,4.911,34.06,390.45,3,0,5,COc1cc2c(cc1OC)/C(=N\c1ccccc1)N(Cc1ccccc1F)CC2
2.721,2.721,48.13,303.358,2,2,0,CN1C(=O)C2(NCCc3c2[nH]c2ccccc32)c2ccccc21
3.254,3.254,36.69,286.369,2,0,1,Cc1cc2oc(C(=O)N3CCN(C)CC3)c(C)c2cc1C
4.978,4.978,42.16,385.434,3,0,4,Fc1ccccc1C(c1nnc(-c2ccccc2)o1)N1CCc2ccccc2C1
1.517,0.055,108.92,303.29,5,2,1,O=C(O)c1ccc2c(c1)NC(=O)c1ccccc1S2(=O)=O
4.568,4.074,42.96,497.853,5,1,11,CCOc1cc(CNCCCN2CCOCC2)cc(Br)c1OCc1ccccc1Cl
1.84,1.67,32.78,296.448,3,0,4,CCCC1(CC(=O)N2CCN(C)CC2)CCOC(C)(C)C1
0.686,0.686,170.83,496.623,7,1,5,CC(=O)N1CCOc2cc(S(=O)(=O)N3CSC[C@@H]3C(=O)NCc3csc(C)n3)c(C)cc21
3.699,2.448,53.8,393.31,3,2,6,CN(C)CCn1c(=N)n(CC(O)c2ccc(Cl)c(Cl)c2)c2ccccc21
1.338,0.13,107.62,393.914,5,4,6,CC1(C)CC(NC(=O)CCCNc2nc(Cl)nc3[nH]cnc23)CC(C)(C)N1
4.922,4.922,65.5,369.524,1,1,1,CC1c2cccn2-c2sc3c(c2CN1C(=O)NC1CCCC1)CCCC3
2.429,2.433,70.27,309.319,5,0,5,COc1ccc(/C=C/c2nc(-c3cccnc3)no2)cc1OC
2.072,2.072,69.09,273.266,3,2,2,Cc1ccc(Nc2cc(C)n3c(=O)[nH]nc3n2)cc1F
6.93,6.929,49.33,395.577,2,2,7,Cc1ccc(CCCNC(=O)c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc1C
1.59,1.594,62.22,250.337,3,2,5,CC[C@H](C)[C@@H](CO)NC(=O)c1cc(C)nc(C)c1
2.559,2.359,84.13,326.399,5,1,6,CC(C)c1nc(NCCc2nnc3ccccn23)nc(N(C)C)n1
3.315,3.317,46.84,279.34,3,0,2,c1ccc(-n2ccc3cnc(N4CCCCC4)nc32)nc1
1.675,1.675,88.16,329.35,5,1,5,Cc1cccc(OCC(O)Cn2nc(C)c3c(C)onc3c2=O)c1
0.314,0.308,123.21,273.297,5,3,4,CCn1nc(C)c(CNc2nc(N)nc3nc[nH]c23)n1
3.855,3.855,67.01,331.368,3,2,3,COc1ccc(C)cc1NC(=O)c1cc2ccc3cccnc3c2[nH]1
1.901,1.901,74.86,318.475,3,1,7,CCC(CC)(CC)NC(=O)C1CCN(S(=O)(=O)CC)CC1
4.626,4.626,45.53,349.446,2,0,5,O=S(=O)(CC1C(c2ccccc2)N1c1ccccc1)c1ccccc1
4.119,4.119,21.06,311.757,1,0,3,CCc1nn(C)c(Cl)c1CN1CCc2cc(F)c(F)cc21
2.477,2.449,133.82,577.698,7,2,7,COc1ccccc1-c1n[nH]cc1CN1CCCN(S(=O)(=O)c2cn(C)cn2)C(c2ccccc2)CC(=O)NCC1
0.013,0.169,154.22,270.311,5,3,5,C=CCn1c(N)nnc1SC(C)C(=O)NC(N)=O
1.819,0.592,91.86,300.379,3,1,3,NC(=O)c1cccc2c1nc1scc(CN3CCCC3)n12
0.8,0.768,89.44,311.4,4,1,2,Cc1nn(C2CCS(=O)(=O)C2)c2c1C(C(C)C)CC(=O)N2
4.906,4.906,100.72,462.989,4,2,7,CCCC(=O)Nc1cc(C(=O)NC2CCCCC2)ccc1S(=O)(=O)c1ccc(Cl)cc1
4.986,3.509,65.54,496.643,4,1,6,Cc1ccc(CN2CCC(CNC(=O)c3c4c(nc5ccccc35)C(=O)N(C3CCCCC3)C4)C2)cc1
1.858,0.388,101.21,287.274,6,1,2,CCn1c2nc(C)cc(C)c2c(=O)n2c(C(=O)O)nnc12
4.034,4.043,39.42,309.75,3,0,2,COc1cccc(-c2nc3cc(Cl)ccc3c3ccnn23)c1
3.812,3.812,38.04,252.354,0,2,3,Nc1cccc(CCC2CCc3ccccc3N2)c1
3.557,3.556,88.84,379.864,5,0,5,CCCN(c1nc2nc(C)c(Cl)c(C)n2n1)S(=O)(=O)c1ccccc1
-0.946,-0.845,71.11,321.372,5,1,3,COc1cc(=O)[nH]cc1C(=O)N1CCCC(N2CCOCC2)C1
2.743,1.197,94.23,359.547,4,1,6,CC(O)CN(Cc1ccc(C(C)(C)C)s1)C1CCS(=O)(=O)CC1
4.102,4.108,60.48,445.345,5,0,4,Cc1c(C)n(CCN2CCOCC2)c2ncn3nc(-c4ccc(Cl)cc4Cl)nc3c12
2.567,2.566,55.32,283.754,4,0,4,CCOC(=O)C1CCN(c2nc(C)cc(Cl)n2)CC1
4.832,4.832,89.35,499.604,5,1,11,COc1ccc(CN(C(=O)Cn2nnc3ccccc32)C(C(=O)NCCC(C)C)c2ccccc2)cc1
3.011,3.01,63.6,393.436,5,0,5,COc1ccc(N(C)c2cc3n(c(=O)n2)CCc2cc(OC)c(OC)cc2-3)cc1
2.192,1.176,57.59,326.78,4,1,2,O=c1c2c(Cl)cccc2nc([C@@H]2CCCN2)n1-c1cccnc1
5.106,5.106,76.72,389.881,3,2,4,Cc1ccccc1-c1nc2ccccc2cc1C(C)Nc1ncnc(Cl)c1N
3.456,3.456,80.57,350.368,3,2,2,Cc1ccc2c(C)c(C(=O)Nc3ccc4c(c3)NC(=O)C(C)O4)oc2c1
4.681,4.691,66.49,357.452,3,2,7,CCc1c[nH]c2ncnc(NCC(Cc3ccccc3)c3ccccn3)c12
0.13,0.13,109.49,401.459,5,2,6,COc1cc(OC)cc(N2CCC(N(C)C(=O)Cc3c(N)nc(C)[nH]c3=O)C2)c1
2.31,2.31,84.09,302.148,4,1,2,CS(=O)(=O)c1n[nH]c(-c2ccc(Br)cc2)n1
2.486,2.486,84.21,281.336,4,0,2,CCc1cc2c(nc(-c3ccccc3)n3nnnc23)s1
1.072,1.072,76.06,274.322,5,1,5,COCCNc1nc(N2CCCC2)nc2nccnc12
2.217,2.203,36.67,301.43,4,0,3,Cc1cc(C)n2c(CN3CCN(C)C[C@@H]3C(C)C)cnc2n1
1.73,1.73,66.81,321.376,3,1,1,Cc1nnc2n1CC1CCC(C2)N1C(=O)c1cccc2[nH]ccc12
0.637,0.637,81.29,273.306,5,0,6,COC(=O)CN(c1ccccc1OC)S(C)(=O)=O
3.691,3.691,66.87,311.34,4,0,2,Cc1nn2c(-c3ccccc3)c(C#N)nnc2c1-c1ccccc1
0.033,0.045,87.32,302.328,4,2,3,COc1cc(=O)[nH]cc1C(=O)N1CCCCC1c1cc[nH]n1
1.824,1.824,85.37,311.787,5,0,3,COC1(c2nc(-c3ccc(Cl)nn3)cs2)CCOCC1
3.799,3.799,50.36,267.346,2,0,4,c1ccc(COc2ccccc2-c2cscn2)cc1
6.612,6.612,118.66,719.641,7,0,11,COC(=O)C1(C(=O)OC)C(CC(=O)c2ccc(Br)cc2)c2cc(N(C)C)ccc2C(c2ccccc2)N1S(=O)(=O)c1ccc(C)cc1
4.321,4.321,36.28,282.337,3,0,3,COc1ccc(-n2c(C)c(C)c3nc(OC)ccc32)cc1
-1.245,-1.245,107.19,409.299,4,2,7,CCN(CCCNC(=O)Nc1cc(Br)cn(C)c1=O)S(C)(=O)=O
4.862,4.862,100.64,551.08,6,3,7,COc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccc(C4CCN(C(C)=O)CC4)cc3OC)n1)CCCNC2
3.095,3.006,63.94,378.421,4,1,4,O=C(NC1CCN(Cc2cccc3c2OCO3)CC1)c1cc2ccccc2o1
3.412,3.412,35.75,270.326,3,0,7,C=CCO/N=C/c1cn(CC=C)c2ccc(OC)cc12
1.613,1.614,74.86,284.374,3,1,4,CN(c1cccc(NC(=O)C(C)(C)C)c1)S(C)(=O)=O
4.048,3.906,21.26,295.351,2,1,5,COc1ccc2ccccc2c1CNCc1ccc(F)cc1
4.528,4.528,92.87,381.874,4,1,7,CCOC(=O)c1cc(C(C)C)sc1NC(=O)c1cc(Cl)ccc1OC
4.169,4.169,71.5,340.439,2,1,6,COc1ccccc1Cn1c(C(=O)NCC2CC2)cc2sccc21
3.605,3.6,70.47,343.382,4,1,3,Cc1cc(C)nc(Nn2c(-c3ccccc3)nc3ccccc3c2=O)n1
3.909,4.909,48.91,286.412,2,2,7,CC(CCCC(C)(C)O)Cc1[nH]cnc1-c1ccccc1
1.592,1.624,65.84,267.082,3,2,2,O=c1cnnc(Nc2ccc(Br)cc2)[nH]1
3.755,3.755,46.17,295.376,2,1,4,CC(=O)c1cccc(NC(=O)c2ccc(C(C)(C)C)cc2)c1
3.456,3.456,68.29,325.33,4,0,5,Fc1cccc(F)c1COCC1CON=C(c2cccs2)O1
3.469,3.347,74.04,518.609,5,0,5,O=C(CCn1c2c(c3ccccc31)CCn1c-2nc2ccccc2c1=O)N1CCN(Cc2cccnc2)CC1
3.134,3.135,57.59,318.372,3,1,1,O=c1[nH]c(N2CCc3ccccc3C2)nc2ncc3c(c12)CCC3
3.899,2.974,96.18,554.56,5,1,8,N[C@@H](CC(=O)N1CCN(C(=O)OCc2ccccc2)CCN1C(=O)c1ccccc1)Cc1cc(F)c(F)cc1F
4.073,2.537,96.34,442.621,5,1,8,CCN(CC)CCCNc1nc(-n2nc(C)cc2C)nc2sc3c(c12)CC(C)(C)OC3
2.497,1.866,78.18,429.552,5,2,6,CCN1CCN(CCCNC(=O)c2oc3ccc4c(c3c2C)C(O)CC(C)(C)O4)CC1
2.609,1.159,120.08,319.44,4,2,6,CC(C)Cc1cc(C(=O)O)c(S(=O)(=O)NC(C)(C)C)s1
3.909,3.917,17.82,291.186,1,0,1,Brc1cccc(-c2cnc3n2CCCCC3)c1
3.556,3.556,43.6,262.309,3,0,4,C(=C/c1nnn(Cc2ccccc2)n1)\c1ccccc1
2.472,2.699,89.18,404.419,6,1,8,O=c1ccc(-n2ccnc2)nn1CC(O)COc1ccc(Oc2ccccc2)cc1
2.469,2.468,85.3,286.284,3,1,1,O=c1[nH]nc2c3scc(-c4ccc(F)cc4)c3ncn12
5.7,5.672,62.45,409.279,3,2,3,Cc1ccc(Nc2c(-c3cc(Br)ccc3O)nc3ncccn23)c(C)c1
4.536,4.536,61.72,400.855,4,1,6,CCOc1ccc(OCC)c(NC(=O)c2cc3c(Cl)ccc4c3n2CCO4)c1
4.033,4.033,114.41,518.607,5,2,8,CCC(C)NC(=O)c1ccc2c(=O)n(C(C)C)c3nn(CC(=O)Nc4ccc(C(C)C)cc4)c(=O)n3c2c1
2.854,2.853,120.61,481.629,5,1,9,CCN(CC)S(=O)(=O)c1ccc(NC(=O)C(C)N(c2ccc(C)c(C)c2)S(C)(=O)=O)cc1
0.612,0.612,117.58,391.488,6,1,8,CC(=O)c1cc(CN2CCOCC2CC(=O)NCCc2ncnn2C)cs1
3.479,2.328,27.03,252.354,2,0,5,CN(C)CCCC(C#N)c1cccc2ccccc12
1.731,1.731,176.9,488.583,6,2,9,CCn1c(=O)c2sccc2n2c(CCCC(=O)NCCc3ccc(S(N)(=O)=O)cc3)nnc12
0.654,-0.336,84.66,346.209,4,2,5,NCCN1CCOC(CC(=O)Nc2cc(Cl)cc(Cl)c2)C1=O
2.383,0.912,80.38,272.183,5,1,3,O=C(O)c1nc2nc(C3CC3)cc(C(F)(F)F)n2n1
3.871,3.871,55.32,340.204,4,0,5,CC(C)N(C(=O)COc1nc(Cl)cc(Cl)n1)c1ccccc1
1.546,1.645,56.51,262.304,4,1,5,CCn1ccnc1C(O)c1cc(OC)ccc1OC
3.938,3.938,93.32,486.968,5,1,8,O=C(CN(CCc1ccccc1)S(=O)(=O)c1ccc(Cl)cc1)Nc1ccc2c(c1)OCCO2
4.54,3.858,118.7,394.442,3,2,2,O=c1cc(O)c2sc3nc(-c4cccs4)cc(-c4ccc(F)cc4)c3c2[nH]1
1.143,1.15,104.5,368.355,7,0,3,c1cc2c(cn1)cnn2Cc1nnc2ccc(-n3ncc4cnccc43)nn12
0.311,0.311,104.4,425.542,5,1,9,CCOCCCN1C(=O)CN(S(C)(=O)=O)CC1(C)C(=O)NCc1ccc(C)cc1
3.98,3.98,43.08,299.543,3,0,1,Clc1ccc(-c2nnc3ccc(Cl)nn23)c(Cl)c1
2.366,2.366,70.15,350.167,4,0,5,Cc1nn(CCOC(=O)c2ccoc2)c2ncc(Br)cc12
3.552,3.552,27.05,291.561,2,0,4,Clc1ccc(OCCn2cnc(Cl)c2Cl)cc1
1.794,1.794,98.07,305.329,5,1,6,CCc1c(C(=O)OC(C)c2nnc(C)o2)[nH]c(C)c1C(C)=O
1.757,0.527,104.18,368.456,5,1,4,Cc1ccc2c(c1)c(=O)n(C)c1nnc(CNC(C)c3ncc(C)s3)n21
-0.55,-0.554,109.44,335.358,6,2,7,COCCn1c(C)cc(C)c(C(=O)Nc2nc(COC)n[nH]2)c1=O
4.114,4.114,111.25,391.38,7,2,6,COc1nc(OC)nc(Oc2ccc(NC(=O)c3c[nH]c4ccccc34)cc2)n1
-0.419,-0.316,115.98,297.33,5,2,4,COC(=O)c1cc(C)sc1NC(=O)C1CC(=O)NN1C
-0.217,-0.217,121.91,443.514,7,0,5,CCOC(=O)N1CCN(C(=O)C2=C(C)C(=O)OC23CCN(S(=O)(=O)CC)CC3)CC1
3.338,3.338,58.2,286.369,2,2,4,CCC(C)Nc1[nH]c2cc(C)cc(C)c2c(=O)c1C(C)=O
3.14,3.119,74.09,339.392,5,1,7,C=CCc1cc(CNc2ncnc3nn(C)cc23)cc(OC)c1OC
1.447,1.447,104.57,470.512,7,0,1,CC1(C)OC2CC(=O)OCC23C1CC(=O)C1(C)C3CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)C3OC312
2.182,2.183,80.79,395.458,5,0,3,COc1nn(C)cc1C(=O)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1
3.498,3.498,16.13,277.16,1,0,1,Brc1ccc2ccnc(N3CCCC3)c2c1
4.971,4.971,38.33,309.402,2,1,5,CCC(Oc1ccccc1)C(=O)Nc1cccc2c1CCCC2
3.372,3.206,29.02,277.364,3,0,3,Cc1ccc2ncc(-c3ccc(CN(C)C)cn3)cc2c1
1.004,1.004,116.49,366.756,6,2,4,CC(=O)c1c(NN2CCOCC2)[nH]c2c(Cl)cc([N+](=O)[O-])cc2c1=O
6.273,6.272,43.6,410.084,3,0,2,Clc1ccc(-c2c(-n3cncn3)nc3ccc(Cl)cc3c2Cl)c(Cl)c1
-1.043,-1.043,93.11,356.44,5,0,3,CCN1C(=O)CCN(S(=O)(=O)c2cn(C)cn2)CC12CCOCC2
4.004,4.002,32.26,330.426,3,0,4,C(=C/c1ccccc1)\CN1CCN(c2cnc3ccccc3n2)CC1
4.57,4.57,85.32,459.54,4,1,6,CCCn1c(=O)c2ccc(C(=O)NC3CCCC3)cc2n2c(=O)n(Cc3ccc(C)cc3)nc12
3.219,3.086,88.19,525.567,6,0,7,CS(=O)(=O)N1CCN(CCOc2ccc3c(c2)C(c2cc(F)cc(F)c2)=C(c2cccnc2)C3=O)CC1
2.235,1.806,85.28,321.333,6,1,4,COc1ccc(C2=NOC(c3ccc(-c4nnn[nH]4)cc3)C2)cc1
4.557,4.558,61.42,352.821,4,0,4,CCC(c1ccccn1)n1cc(-c2nn(C)c3cccc(Cl)c23)nn1
4.278,4.278,84.75,482.534,6,1,6,O=C(c1ccc(Nc2cc(-n3cccc3)ncn2)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1
3.242,3.242,111.78,486.537,7,1,9,COc1ccc(OC)c(NC(=O)c2ccc(N(C)S(=O)(=O)c3ccc(OC)c(OC)c3)cc2)c1
2.192,2.193,112.66,340.808,5,0,3,CN(c1cccnn1)S(=O)(=O)c1c(Cl)ccc2scnc12
0.866,0.866,58.64,256.257,3,1,2,O=C1C2C3C=CC(O3)C2C(=O)N1Nc1ccccc1
2.716,2.716,63.68,325.719,4,0,4,CC(=O)COc1cc(N2C(=O)C(C)=C(C)C2=O)c(F)cc1Cl
4.761,4.761,75.28,319.38,3,1,4,c1ccc(Nc2ccc(Oc3ncnc4sccc34)cc2)cc1
3.688,3.688,77.96,460.95,6,0,8,COC(=O)[C@@H](OC(C)(C)C)c1c(C)nc2c(c1Cl)CCN(Cc1ccc(OC)cc1)C2=O
3.679,3.091,58.28,311.425,3,1,2,Nc1nc(N2CCN(C3CCCCC3)CC2)nc2ccccc12
1.587,1.561,65.38,319.743,4,1,1,Cn1ncc2c1NC(=O)CC2c1cc(Cl)cc2c1OCOC2
3.954,3.96,83.22,376.646,3,2,3,O=S(=O)(Nc1ccc2[nH]ncc2c1)c1cc(Cl)c(Cl)cc1Cl
3.506,3.506,45.76,309.382,2,0,3,O=S1(=O)c2cccc3cccc(c23)N1CCc1ccccc1
0.806,0.869,124.25,299.369,4,2,4,CCNS(=O)(=O)c1cc(-c2ccc(=O)[nH]n2)sc1C
1.961,1.961,91.82,364.282,3,0,5,CCn1nccc1CN(C)S(=O)(=O)c1ccc(Br)s1
4.708,4.708,35.25,275.773,1,1,3,CC(C)(C)c1ccc(Oc2ccc(N)c(Cl)c2)cc1
2.319,2.293,61.88,423.548,4,1,6,CCOc1cc(=O)n2c(c1C(=O)NC1CCN(Cc3ccccc3)CC1)CCCCC2
-0.229,-0.233,70.67,313.351,4,2,3,COc1cc(=O)[nH]cc1C(=O)N1CCNC(c2ccccc2)C1
0.989,0.989,91.51,284.696,5,1,5,Nc1cc(C(=O)OCCC2CCOC2=O)cnc1Cl
6.826,6.826,77.97,526.692,2,1,5,CCOc1ccccc1NC(=O)N1Cc2c(sc3c2CCCC3)-n2cccc2C1c1ccc(N(C)C)cc1
1.123,1.123,102.8,292.314,5,0,3,COC(=O)Cn1nc2c3c(C)c(C)sc3ncn2c1=O
2.832,2.833,33.43,262.326,2,0,2,CCc1cc(N2CC[C@H](F)C2)n2nc(C)c(C)c2n1
-0.833,-0.68,151.19,343.422,6,3,2,Cc1nc(C2=C(O)CN(C3CS(=O)(=O)CC3O)C2=N)sc1C
0.235,0.197,143.6,290.232,7,5,3,O=C1N=C(O)N=C(O)/C1=C\NNC(=O)c1ccccc1O
0.404,0.404,72.81,287.378,4,0,5,CN(CCC1CCOCC1)S(=O)(=O)c1cnn(C)c1
5.656,5.656,95.5,516.825,5,0,4,CC(=O)/N=C1\N(c2ccc(Cl)cc2Cl)C(=O)N(S(=O)(=O)c2ccc(Cl)cc2)C1(C)C(C)C
2.963,2.98,66.4,336.169,3,2,3,O=C(CC1(O)C(=O)Nc2cc(Cl)cc(Cl)c21)c1ccccc1
2.367,2.368,55.97,253.302,4,0,3,CC(C)Cc1nc2nccc(-c3ccncc3)n2n1
1.252,1.252,84.94,356.372,5,1,5,COC(=O)c1ccccc1NC(=O)c1c(OC)cc(=O)n2c1CCCC2
2.668,2.668,53.09,415.913,3,0,4,CCOc1cc(=O)n2c(c1C(=O)N1CCN(c3cccc(Cl)c3)CC1)CCCC2
2.154,2.155,106.54,357.364,7,1,5,CCOc1cc(-c2nnc3[nH]c(=O)n(C)c(=O)c3n2)ccc1OC(C)C
-0.57,-0.667,64.17,294.349,4,0,4,CN(CC(=O)N1CCCC1)Cc1cc(=O)n(C)c(=O)n1C
3.893,3.893,76.38,416.274,4,2,6,CC(Oc1cc(-n2nc3c(c2Cl)CCCC3)c(F)cc1Cl)C(=O)NCCO
4.31,4.31,66.37,337.439,2,0,2,O=C(N1CCn2c1nc1ccccc12)C1(c2cccs2)CCCC1
4.978,4.978,89.86,331.371,3,2,3,Cc1ccccc1Nc1nc(N)nc(-c2oc3ccccc3c2C)n1
4.579,4.579,45.81,338.359,2,0,2,O=c1c2ccccc2nc(-c2ccco2)n1-c1cccc2ccccc12
4.955,4.955,55.24,327.206,4,1,4,Cc1cc(CO)cc(Oc2nc(Cl)nc(Cl)c2C(C)C)c1
3.774,3.981,51.22,328.793,3,1,3,CNC1=C(c2cc(C)cc(C)n2)C(=O)C(c2ccccc2Cl)O1
2.454,2.454,108.35,399.442,4,1,6,CCn1c(=O)c2sccc2n2c(CCC(=O)NCc3ccc(F)cc3)nnc12
1.347,1.347,123.2,320.352,6,2,4,N#Cc1cnc(N[C@H]2CC[C@H](Nc3cnc(C#N)cn3)CC2)cn1
3.289,1.873,62.63,475.626,5,1,10,Cc1c(C(=O)NC2CCN(Cc3ccc(OCCCN(C)C)cc3)CC2)cnn1-c1ccccc1
0.852,0.815,113.75,338.299,6,2,4,O=C(Nc1n[nH]c(Cc2ccc(F)cc2)n1)c1ccn2nnnc2c1
4.162,4.162,67.2,304.407,4,0,5,CCCSc1nc(OC)c(-c2ccccc2C)c(=O)n1C
3.762,3.761,58.67,362.816,4,0,3,Clc1ccc(C2=Nc3c(nnn3Cc3ccccc3)C3=NCCN23)cc1
4.523,4.523,116.27,469.53,6,0,7,COC(=O)c1c(CS(=O)(=O)c2ccccc2)n(S(=O)(=O)c2ccccc2)c2ccccc12
